query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
20376_eefa9511,topo_isolated,9,20188_98b86c0f,topo_moderate,1.0,False
20376_eefa9511,topo_isolated,10,21243_3ec5d732,topo_minimal,1.0,False
22180_ce7c3bd8,topo_minimal,1,20259_de1ab632,topo_minimal,1.0,True
22180_ce7c3bd8,topo_minimal,2,21570_9cb1d1c4,topo_minimal,0.999999,True
22180_ce7c3bd8,topo_minimal,3,20409_dafedec6,topo_isolated,0.999999,False
22180_ce7c3bd8,topo_minimal,4,23022_86e6a8a0,topo_moderate,0.999999,False
22180_ce7c3bd8,topo_minimal,5,20947_115d4058,topo_isolated,0.999999,False
22180_ce7c3bd8,topo_minimal,6,23250_aa321310,topo_moderate,0.999999,False
22180_ce7c3bd8,topo_minimal,7,23351_6104d55d,topo_moderate,0.999999,False
22180_ce7c3bd8,topo_minimal,8,21533_8837772a,topo_moderate,0.999999,False
22180_ce7c3bd8,topo_minimal,9,22498_b8bdb105,topo_minimal,0.999999,True
22180_ce7c3bd8,topo_minimal,10,21690_5d1f3475,topo_moderate,0.999999,False
20421_49bd1188,topo_connected,1,22638_37f9fe91,topo_connected,0.999997,True
20421_49bd1188,topo_connected,2,21974_1997ebc3,topo_moderate,0.999996,False
20421_49bd1188,topo_connected,3,21858_f1409ea2,topo_complex,0.999996,False
20421_49bd1188,topo_connected,4,21386_e234c6b6,topo_moderate,0.999995,False
20421_49bd1188,topo_connected,5,22311_553b3456,topo_complex,0.999994,False
20421_49bd1188,topo_connected,6,20141_b9376856,topo_moderate,0.99999,False
20421_49bd1188,topo_connected,7,22197_94c66357,topo_moderate,0.99999,False
20421_49bd1188,topo_connected,8,22612_28fe0ac2,topo_connected,0.999988,True
20421_49bd1188,topo_connected,9,22659_0e686e14,topo_moderate,0.999987,False
20421_49bd1188,topo_connected,10,21840_6847d36c,topo_isolated,0.999986,False
20530_2246503a,topo_moderate,1,22919_3ee91d1a,topo_moderate,0.999986,True
20530_2246503a,topo_moderate,2,23049_207a41f0,topo_connected,0.999969,False
20530_2246503a,topo_moderate,3,23480_3f7a8d50,topo_minimal,0.999967,False
20530_2246503a,topo_moderate,4,20431_27e7f151,topo_connected,0.999957,False
20530_2246503a,topo_moderate,5,20505_017d4cc4,topo_connected,0.999952,False
20530_2246503a,topo_moderate,6,23121_cbdf3ebc,topo_moderate,0.999941,True
20530_2246503a,topo_moderate,7,21816_3891a442,topo_complex,0.999937,False
20530_2246503a,topo_moderate,8,21745_56cbe841,topo_complex,0.999935,False
20530_2246503a,topo_moderate,9,20182_71b9e491,topo_connected,0.99993,False
20530_2246503a,topo_moderate,10,22832_731d3b9f,topo_complex,0.99993,False
20815_b3d9e6c9,topo_minimal,1,21695_1f33863f,topo_connected,0.999996,False
20815_b3d9e6c9,topo_minimal,2,20408_b4fda9eb,topo_moderate,0.999996,False
20815_b3d9e6c9,topo_minimal,3,20817_ef63b1a7,topo_minimal,0.999995,True
20815_b3d9e6c9,topo_minimal,4,23363_60e39812,topo_complex,0.999994,False
20815_b3d9e6c9,topo_minimal,5,20511_e1b972aa,topo_moderate,0.999993,False
20815_b3d9e6c9,topo_minimal,6,21599_80057f94,topo_connected,0.999992,False
20815_b3d9e6c9,topo_minimal,7,22218_2f85f6ae,topo_connected,0.99999,False
20815_b3d9e6c9,topo_minimal,8,23372_4cb88567,topo_isolated,0.99999,False
20815_b3d9e6c9,topo_minimal,9,20229_d1ae2ae3,topo_connected,0.99999,False
20815_b3d9e6c9,topo_minimal,10,20554_abcb705e,topo_moderate,0.99999,False
21809_8bd6b10e,topo_complex,1,21977_ce9f4e71,topo_moderate,0.999952,False
21809_8bd6b10e,topo_complex,2,22193_c8773ded,topo_connected,0.999884,False
21809_8bd6b10e,topo_complex,3,22827_f33929ec,topo_complex,0.999847,True
21809_8bd6b10e,topo_complex,4,23377_690165aa,topo_connected,0.999805,False
21809_8bd6b10e,topo_complex,5,20430_975b8dcf,topo_moderate,0.999789,False
21809_8bd6b10e,topo_complex,6,19566_19d85d3b,topo_complex,0.999768,True
21809_8bd6b10e,topo_complex,7,23251_3eb3d2e6,topo_minimal,0.99974,False
21809_8bd6b10e,topo_complex,8,22027_11a2e852,topo_complex,0.999698,True
21809_8bd6b10e,topo_complex,9,22211_b1ee53f0,topo_connected,0.999679,False
21809_8bd6b10e,topo_complex,10,19051_26735260,topo_connected,0.999627,False
22210_649a5363,topo_minimal,1,23406_1d36b046,topo_minimal,1.0,True
22210_649a5363,topo_minimal,2,22067_624b28e3,topo_moderate,0.999999,False
22210_649a5363,topo_minimal,3,21274_2fb8c3f5,topo_isolated,0.999998,False
22210_649a5363,topo_minimal,4,22053_de30641b,topo_minimal,0.999997,True
22210_649a5363,topo_minimal,5,23184_731e5af0,topo_moderate,0.999997,False
22210_649a5363,topo_minimal,6,22131_6b4b60f8,topo_minimal,0.999996,True
22210_649a5363,topo_minimal,7,22349_6f67a96e,topo_minimal,0.999996,True
22210_649a5363,topo_minimal,8,21615_f2ecc6e8,topo_isolated,0.999996,False
22210_649a5363,topo_minimal,9,23239_ba13cf5e,topo_moderate,0.999996,False
22210_649a5363,topo_minimal,10,21610_5dcf1187,topo_isolated,0.999996,False
23195_2629864e,topo_connected,1,23235_f9ccb8b0,topo_connected,0.999948,True
23195_2629864e,topo_connected,2,23144_88ca00a5,topo_connected,0.999906,True
23195_2629864e,topo_connected,3,21924_bbd9f7a9,topo_connected,0.99981,True
23195_2629864e,topo_connected,4,22076_20e8a107,topo_complex,0.999797,False
23195_2629864e,topo_connected,5,22428_c1ffa51a,topo_minimal,0.999774,False
23195_2629864e,topo_connected,6,22492_047b125b,topo_connected,0.999674,True
23195_2629864e,topo_connected,7,23271_f833d903,topo_connected,0.999633,True
23195_2629864e,topo_connected,8,21580_b8b2571b,topo_connected,0.999458,True
23195_2629864e,topo_connected,9,22670_9353c710,topo_connected,0.999421,True
23195_2629864e,topo_connected,10,20245_f1b25d43,topo_complex,0.999326,False
22827_f33929ec,topo_complex,1,20430_975b8dcf,topo_moderate,0.999954,False
22827_f33929ec,topo_complex,2,22193_c8773ded,topo_connected,0.999857,False
22827_f33929ec,topo_complex,3,21809_8bd6b10e,topo_complex,0.999847,True
22827_f33929ec,topo_complex,4,22910_97f0cc18,topo_complex,0.999719,True
22827_f33929ec,topo_complex,5,21977_ce9f4e71,topo_moderate,0.999703,False
22827_f33929ec,topo_complex,6,23251_3eb3d2e6,topo_minimal,0.999659,False
22827_f33929ec,topo_complex,7,23495_6366269c,topo_connected,0.999619,False
22827_f33929ec,topo_complex,8,19566_19d85d3b,topo_complex,0.999612,True
22827_f33929ec,topo_complex,9,23377_690165aa,topo_connected,0.999601,False
22827_f33929ec,topo_complex,10,22027_11a2e852,topo_complex,0.999464,True
20745_3e22ad07,topo_moderate,1,23258_87a2ba81,topo_complex,0.999028,False
20745_3e22ad07,topo_moderate,2,20737_5249e274,topo_connected,0.99896,False
20745_3e22ad07,topo_moderate,3,21718_1551037b,topo_moderate,0.995518,True
20745_3e22ad07,topo_moderate,4,20351_dc6e4e1e,topo_connected,0.994192,False
20745_3e22ad07,topo_moderate,5,23310_7daded69,topo_complex,0.993119,False
20745_3e22ad07,topo_moderate,6,21236_b696e901,topo_complex,0.992692,False
20745_3e22ad07,topo_moderate,7,20246_40be7668,topo_moderate,0.992615,True
20745_3e22ad07,topo_moderate,8,21450_ea24ffcc,topo_connected,0.992463,False
20745_3e22ad07,topo_moderate,9,20746_57a7b346,topo_complex,0.991991,False
20745_3e22ad07,topo_moderate,10,21421_fb12b69b,topo_complex,0.988814,False
21779_b99623fc,topo_connected,1,23451_14c8d09e,topo_connected,0.999995,True
21779_b99623fc,topo_connected,2,23417_9a9e9937,topo_connected,0.999993,True
21779_b99623fc,topo_connected,3,20755_4b5e61bf,topo_connected,0.999992,True
21779_b99623fc,topo_connected,4,22469_9d87f800,topo_moderate,0.999992,False
21779_b99623fc,topo_connected,5,20788_d25efea2,topo_connected,0.999991,True
21779_b99623fc,topo_connected,6,21923_41fa6eda,topo_moderate,0.999987,False
21779_b99623fc,topo_connected,7,22448_1f21757a,topo_connected,0.999985,True
21779_b99623fc,topo_connected,8,23252_ef165bed,topo_complex,0.999985,False
21779_b99623fc,topo_connected,9,21790_aaf9224a,topo_connected,0.999984,True
21779_b99623fc,topo_connected,10,23132_1847c4ef,topo_complex,0.999982,False
20212_5d1f2de1,topo_moderate,1,20810_f6674f2d,topo_isolated,1.0,False
20212_5d1f2de1,topo_moderate,2,21990_7bb6efcf,topo_isolated,0.999999,False
20212_5d1f2de1,topo_moderate,3,20910_c64b5d1b,topo_minimal,0.999999,False
20212_5d1f2de1,topo_moderate,4,22747_3f6faf4c,topo_connected,0.999999,False
20212_5d1f2de1,topo_moderate,5,21761_fdb5f86d,topo_moderate,0.999999,True
20212_5d1f2de1,topo_moderate,6,21810_718ae2fe,topo_moderate,0.999999,True
20212_5d1f2de1,topo_moderate,7,20822_5bb36119,topo_isolated,0.999999,False
20212_5d1f2de1,topo_moderate,8,20756_75f43564,topo_minimal,0.999999,False
20212_5d1f2de1,topo_moderate,9,23164_659c91ef,topo_connected,0.999999,False
20212_5d1f2de1,topo_moderate,10,21785_d595ced5,topo_minimal,0.999998,False
21550_0b16151d,topo_complex,1,20779_fc5a7c3d,topo_connected,0.999998,False
21550_0b16151d,topo_complex,2,22448_1f21757a,topo_connected,0.999997,False
21550_0b16151d,topo_complex,3,20755_4b5e61bf,topo_connected,0.999997,False
21550_0b16151d,topo_complex,4,21923_41fa6eda,topo_moderate,0.99999,False
21550_0b16151d,topo_complex,5,21552_4e9c19b1,topo_moderate,0.999988,False
21550_0b16151d,topo_complex,6,20788_d25efea2,topo_connected,0.999985,False
21550_0b16151d,topo_complex,7,21390_4d1e2d9c,topo_moderate,0.999984,False
21550_0b16151d,topo_complex,8,21779_b99623fc,topo_connected,0.999979,False
21550_0b16151d,topo_complex,9,23322_8f85d82d,topo_moderate,0.999979,False
21550_0b16151d,topo_complex,10,22469_9d87f800,topo_moderate,0.999978,False
23209_1592b0a4,topo_moderate,1,23219_40625e2c,topo_moderate,0.999998,True
23209_1592b0a4,topo_moderate,2,23210_f535bfd2,topo_moderate,0.999998,True
23209_1592b0a4,topo_moderate,3,21994_357aac6f,topo_connected,0.999998,False
23209_1592b0a4,topo_moderate,4,22214_b098105d,topo_minimal,0.999997,False
23209_1592b0a4,topo_moderate,5,23369_447545f6,topo_moderate,0.999996,True
23209_1592b0a4,topo_moderate,6,23158_c7e753c2,topo_moderate,0.999995,True
23209_1592b0a4,topo_moderate,7,21353_4686c90c,topo_minimal,0.999995,False
23209_1592b0a4,topo_moderate,8,23342_7193a931,topo_moderate,0.999995,True
23209_1592b0a4,topo_moderate,9,23236_d5867507,topo_connected,0.999995,False
23209_1592b0a4,topo_moderate,10,22043_041e1b7c,topo_moderate,0.999994,True
22498_b8bdb105,topo_minimal,1,21533_8837772a,topo_moderate,1.0,False
22498_b8bdb105,topo_minimal,2,22899_5b97e4f5,topo_minimal,1.0,True
22498_b8bdb105,topo_minimal,3,22180_ce7c3bd8,topo_minimal,0.999999,True
22498_b8bdb105,topo_minimal,4,23022_86e6a8a0,topo_moderate,0.999999,False
22498_b8bdb105,topo_minimal,5,21690_5d1f3475,topo_moderate,0.999999,False
22498_b8bdb105,topo_minimal,6,21570_9cb1d1c4,topo_minimal,0.999999,True
22498_b8bdb105,topo_minimal,7,22749_346e10ae,topo_minimal,0.999998,True
22498_b8bdb105,topo_minimal,8,20259_de1ab632,topo_minimal,0.999998,True
22498_b8bdb105,topo_minimal,9,22862_f5406bb0,topo_isolated,0.999997,False
22498_b8bdb105,topo_minimal,10,21495_ebbbd369,topo_moderate,0.999997,False
23380_abffc859,topo_complex,1,22666_bdaa1303,topo_complex,0.999983,True
23380_abffc859,topo_complex,2,23156_7788f78a,topo_complex,0.999959,True
23380_abffc859,topo_complex,3,22630_b6010fff,topo_connected,0.999935,False
23380_abffc859,topo_complex,4,21164_de08f61e,topo_connected,0.999926,False
23380_abffc859,topo_complex,5,21979_29f59427,topo_connected,0.999876,False
23380_abffc859,topo_complex,6,22242_4ceddc2b,topo_complex,0.99985,True
23380_abffc859,topo_complex,7,23162_7e2f3d77,topo_connected,0.999846,False
23380_abffc859,topo_complex,8,21941_1a683ec2,topo_complex,0.999788,True
23380_abffc859,topo_complex,9,23123_f35404c4,topo_complex,0.999764,True
23380_abffc859,topo_complex,10,23083_fdb942ac,topo_connected,0.999757,False
20389_c835706f,topo_moderate,1,20858_15bdad00,topo_complex,0.99996,False
20389_c835706f,topo_moderate,2,22534_e899f645,topo_complex,0.999957,False
20389_c835706f,topo_moderate,3,23283_fadf3820,topo_connected,0.999948,False
20389_c835706f,topo_moderate,4,21429_6d2d3974,topo_complex,0.999945,False
20389_c835706f,topo_moderate,5,22082_39503fa6,topo_complex,0.999942,False
20389_c835706f,topo_moderate,6,22376_3ebc82a2,topo_complex,0.999942,False
20389_c835706f,topo_moderate,7,22266_078a1f68,topo_complex,0.999936,False
20389_c835706f,topo_moderate,8,21601_360ce1c7,topo_connected,0.999936,False
20389_c835706f,topo_moderate,9,23120_f7c9092f,topo_connected,0.99993,False
20389_c835706f,topo_moderate,10,20421_38b63ca5,topo_complex,0.999927,False
21429_6d2d3974,topo_complex,1,22266_078a1f68,topo_complex,0.999961,True
21429_6d2d3974,topo_complex,2,22251_88fd728c,topo_complex,0.999947,True
21429_6d2d3974,topo_complex,3,20389_c835706f,topo_moderate,0.999945,False
21429_6d2d3974,topo_complex,4,22082_39503fa6,topo_complex,0.9999,True
21429_6d2d3974,topo_complex,5,23283_fadf3820,topo_connected,0.999889,False
21429_6d2d3974,topo_complex,6,22376_3ebc82a2,topo_complex,0.999887,True
21429_6d2d3974,topo_complex,7,20858_15bdad00,topo_complex,0.999884,True
21429_6d2d3974,topo_complex,8,21621_711e1918,topo_complex,0.999879,True
21429_6d2d3974,topo_complex,9,20421_38b63ca5,topo_complex,0.999877,True
21429_6d2d3974,topo_complex,10,22334_677d00e0,topo_isolated,0.999864,False
21843_effbd24d,topo_connected,1,21511_d07c59c2,topo_connected,0.999997,True
21843_effbd24d,topo_connected,2,22652_dc7405ef,topo_connected,0.999992,True
21843_effbd24d,topo_connected,3,22893_eb8aa8ac,topo_minimal,0.99999,False
21843_effbd24d,topo_connected,4,23155_d7305c5f,topo_complex,0.99999,False
21843_effbd24d,topo_connected,5,19596_fb9531a5,topo_complex,0.999983,False
21843_effbd24d,topo_connected,6,21838_5bc448b4,topo_moderate,0.99995,False
21843_effbd24d,topo_connected,7,21081_72fa4ad1,topo_moderate,0.999934,False
21843_effbd24d,topo_connected,8,23493_57512264,topo_complex,0.999933,False
21843_effbd24d,topo_connected,9,19810_f77c5501,topo_complex,0.999923,False
21843_effbd24d,topo_connected,10,22980_3cb3bcc8,topo_complex,0.999909,False
23439_18900af2,topo_minimal,1,21047_60d69af3,topo_minimal,1.0,True
23439_18900af2,topo_minimal,2,20467_f1fcc009,topo_isolated,1.0,False
23439_18900af2,topo_minimal,3,22907_ff18dbd5,topo_moderate,1.0,False
23439_18900af2,topo_minimal,4,21581_8f948e0b,topo_moderate,1.0,False
23439_18900af2,topo_minimal,5,22227_aca28ff2,topo_moderate,1.0,False
23439_18900af2,topo_minimal,6,23311_ad36a9ec,topo_minimal,1.0,True
23439_18900af2,topo_minimal,7,22058_71feafda,topo_isolated,1.0,False
23439_18900af2,topo_minimal,8,22843_ff77027f,topo_moderate,1.0,False
23439_18900af2,topo_minimal,9,22843_cb38a007,topo_moderate,1.0,False
23439_18900af2,topo_minimal,10,20385_f2d30908,topo_minimal,1.0,True
21737_87d83240,topo_moderate,1,21706_adfb2ece,topo_moderate,0.999999,True
21737_87d83240,topo_moderate,2,22072_5163223a,topo_moderate,0.999999,True
21737_87d83240,topo_moderate,3,22681_124bf3a9,topo_moderate,0.999999,True
21737_87d83240,topo_moderate,4,20421_83f66ddc,topo_minimal,0.999999,False
21737_87d83240,topo_moderate,5,23238_3c864758,topo_moderate,0.999998,True
21737_87d83240,topo_moderate,6,21275_c8049742,topo_minimal,0.999998,False
21737_87d83240,topo_moderate,7,23128_cb135b1b,topo_minimal,0.999998,False
21737_87d83240,topo_moderate,8,20414_a33bd0d7,topo_moderate,0.999998,True
21737_87d83240,topo_moderate,9,22162_439af02a,topo_isolated,0.999998,False
21737_87d83240,topo_moderate,10,21600_0027c6fc,topo_moderate,0.999998,True
21496_f4025ad5,topo_isolated,1,21453_679a343c,topo_isolated,0.999678,True
21496_f4025ad5,topo_isolated,2,21282_b2d83538,topo_connected,0.999397,False
21496_f4025ad5,topo_isolated,3,20792_d2ea0500,topo_isolated,0.99935,True
21496_f4025ad5,topo_isolated,4,22727_c514268a,topo_moderate,0.999177,False
21496_f4025ad5,topo_isolated,5,21165_5cb2d287,topo_isolated,0.998978,True
21496_f4025ad5,topo_isolated,6,20797_78b83489,topo_minimal,0.998057,False
21496_f4025ad5,topo_isolated,7,21281_6e562106,topo_moderate,0.997034,False
21496_f4025ad5,topo_isolated,8,20722_90d46353,topo_minimal,0.996958,False
21496_f4025ad5,topo_isolated,9,21884_cc2c39f9,topo_moderate,0.996897,False
21496_f4025ad5,topo_isolated,10,23354_8182b4eb,topo_isolated,0.996872,True
22053_de30641b,topo_minimal,1,21274_2fb8c3f5,topo_isolated,1.0,False
22053_de30641b,topo_minimal,2,23239_ba13cf5e,topo_moderate,1.0,False
22053_de30641b,topo_minimal,3,22746_920025a0,topo_moderate,1.0,False
22053_de30641b,topo_minimal,4,22349_6f67a96e,topo_minimal,0.999999,True
22053_de30641b,topo_minimal,5,21976_807c9b26,topo_minimal,0.999999,True
22053_de30641b,topo_minimal,6,21616_c6c3347a,topo_isolated,0.999999,False
22053_de30641b,topo_minimal,7,23184_731e5af0,topo_moderate,0.999999,False
22053_de30641b,topo_minimal,8,22135_2aa77ff2,topo_isolated,0.999999,False
22053_de30641b,topo_minimal,9,23406_1d36b046,topo_minimal,0.999998,True
22053_de30641b,topo_minimal,10,21581_8f948e0b,topo_moderate,0.999998,False
22891_b8c84495,topo_moderate,1,20940_9777847c,topo_connected,1.0,False
22891_b8c84495,topo_moderate,2,22895_4533b542,topo_moderate,1.0,True
22891_b8c84495,topo_moderate,3,20285_b64b1a7e,topo_minimal,1.0,False
22891_b8c84495,topo_moderate,4,21634_e5e20375,topo_moderate,0.999999,True
22891_b8c84495,topo_moderate,5,20495_e8e7e80c,topo_moderate,0.999999,True
22891_b8c84495,topo_moderate,6,20647_cea2e07c,topo_moderate,0.999999,True
22891_b8c84495,topo_moderate,7,21715_53df62c9,topo_minimal,0.999999,False
22891_b8c84495,topo_moderate,8,20813_726b2714,topo_minimal,0.999999,False
22891_b8c84495,topo_moderate,9,21588_0c48dc5f,topo_moderate,0.999999,True
22891_b8c84495,topo_moderate,10,23387_c4aa9424,topo_minimal,0.999999,False
21390_4d1e2d9c,topo_moderate,1,23322_8f85d82d,topo_moderate,0.999999,True
21390_4d1e2d9c,topo_moderate,2,22196_0deb2e34,topo_connected,0.999998,False
21390_4d1e2d9c,topo_moderate,3,22197_66c5655e,topo_connected,0.999994,False
21390_4d1e2d9c,topo_moderate,4,22196_e5bf8c9d,topo_connected,0.999993,False
21390_4d1e2d9c,topo_moderate,5,23043_c0827516,topo_moderate,0.999992,True
21390_4d1e2d9c,topo_moderate,6,22448_1f21757a,topo_connected,0.999988,False
21390_4d1e2d9c,topo_moderate,7,21552_4e9c19b1,topo_moderate,0.999984,True
21390_4d1e2d9c,topo_moderate,8,22654_4c426b0f,topo_moderate,0.999984,True
21390_4d1e2d9c,topo_moderate,9,21550_0b16151d,topo_complex,0.999984,False
21390_4d1e2d9c,topo_moderate,10,20755_4b5e61bf,topo_connected,0.999977,False
22378_234fea2c,topo_moderate,1,21184_971559b6,topo_connected,1.0,False
22378_234fea2c,topo_moderate,2,21611_1d3ff1b6,topo_isolated,0.999999,False
22378_234fea2c,topo_moderate,3,20406_dacb0300,topo_moderate,0.999998,True
22378_234fea2c,topo_moderate,4,20958_94222947,topo_minimal,0.999998,False
22378_234fea2c,topo_moderate,5,21848_0fff9631,topo_isolated,0.999998,False
22378_234fea2c,topo_moderate,6,23408_e5fd25ba,topo_moderate,0.999998,True
22378_234fea2c,topo_moderate,7,23321_c9497b79,topo_moderate,0.999997,True
22378_234fea2c,topo_moderate,8,23440_5956321f,topo_isolated,0.999997,False
22378_234fea2c,topo_moderate,9,21617_ddd3657b,topo_isolated,0.999997,False
22378_234fea2c,topo_moderate,10,21613_d57e983a,topo_isolated,0.999997,False
22659_0e686e14,topo_moderate,1,22812_cf865ed1,topo_moderate,0.999999,True
22659_0e686e14,topo_moderate,2,21958_e48ddf4e,topo_isolated,0.999998,False
22659_0e686e14,topo_moderate,3,7780_6c885e81,topo_complex,0.999998,False
22659_0e686e14,topo_moderate,4,22617_a286f13c,topo_complex,0.999995,False
22659_0e686e14,topo_moderate,5,22197_94c66357,topo_moderate,0.99999,True
22659_0e686e14,topo_moderate,6,22311_553b3456,topo_complex,0.999989,False
22659_0e686e14,topo_moderate,7,22638_37f9fe91,topo_connected,0.999989,False
22659_0e686e14,topo_moderate,8,22418_2722dfe8,topo_connected,0.999988,False
22659_0e686e14,topo_moderate,9,21858_f1409ea2,topo_complex,0.999987,False
22659_0e686e14,topo_moderate,10,20421_49bd1188,topo_connected,0.999987,False
22304_33009be6,topo_isolated,1,20989_885bd9b9,topo_minimal,1.0,False
22304_33009be6,topo_isolated,2,22241_535ad84b,topo_isolated,1.0,True
22304_33009be6,topo_isolated,3,20438_5f344b00,topo_isolated,1.0,True
22304_33009be6,topo_isolated,4,22140_9cda24cc,topo_minimal,1.0,False
22304_33009be6,topo_isolated,5,20731_fbdc7731,topo_moderate,1.0,False
22304_33009be6,topo_isolated,6,20216_89b90993,topo_minimal,1.0,False
22304_33009be6,topo_isolated,7,22047_5a090f16,topo_isolated,0.999999,True
22304_33009be6,topo_isolated,8,21564_fa5b2db7,topo_isolated,0.999999,True
22304_33009be6,topo_isolated,9,22843_ff77027f,topo_moderate,0.999999,False
22304_33009be6,topo_isolated,10,23311_ad36a9ec,topo_minimal,0.999999,False
20765_99d0665e,topo_complex,1,21744_5ae4d9d5,topo_connected,0.999706,False
20765_99d0665e,topo_complex,2,23495_6366269c,topo_connected,0.999695,False
20765_99d0665e,topo_complex,3,23251_3eb3d2e6,topo_minimal,0.999683,False
20765_99d0665e,topo_complex,4,19566_19d85d3b,topo_complex,0.999659,True
20765_99d0665e,topo_complex,5,21024_9be3d461,topo_moderate,0.99965,False
20765_99d0665e,topo_complex,6,21063_037107dc,topo_isolated,0.999626,False
20765_99d0665e,topo_complex,7,21300_ec7da33e,topo_connected,0.9996,False
20765_99d0665e,topo_complex,8,20622_38dd90d0,topo_complex,0.999526,True
20765_99d0665e,topo_complex,9,22910_97f0cc18,topo_complex,0.99951,True
20765_99d0665e,topo_complex,10,23282_a1b17daa,topo_complex,0.999483,True
23422_f214bd4d,topo_complex,1,22430_c6f08b03,topo_complex,0.999561,True
23422_f214bd4d,topo_complex,2,21656_964b0c84,topo_complex,0.999372,True
23422_f214bd4d,topo_complex,3,22533_e7298b05,topo_complex,0.999328,True
23422_f214bd4d,topo_complex,4,20533_0a3e112b,topo_connected,0.999214,False
23422_f214bd4d,topo_complex,5,21244_d67bbabc,topo_complex,0.998905,True
23422_f214bd4d,topo_complex,6,22413_901f5867,topo_complex,0.998872,True
23422_f214bd4d,topo_complex,7,22079_31335df2,topo_connected,0.998535,False
23422_f214bd4d,topo_complex,8,21492_8bd34fc1,topo_complex,0.998285,True
23422_f214bd4d,topo_complex,9,21204_96d26a7f,topo_complex,0.998139,True
23422_f214bd4d,topo_complex,10,21069_508a9947,topo_complex,0.998041,True
23343_f000bdae,topo_isolated,1,21451_fea6f0d1,topo_isolated,1.0,True
23343_f000bdae,topo_isolated,2,20436_41b730a3,topo_isolated,1.0,True
23343_f000bdae,topo_isolated,3,21911_429c1a72,topo_isolated,1.0,True
23343_f000bdae,topo_isolated,4,20927_826f4b56,topo_isolated,1.0,True
23343_f000bdae,topo_isolated,5,20705_ac2a0325,topo_isolated,1.0,True
23343_f000bdae,topo_isolated,6,20469_b6211bfd,topo_minimal,1.0,False
23343_f000bdae,topo_isolated,7,20429_419c4cdd,topo_isolated,1.0,True
23343_f000bdae,topo_isolated,8,20426_79358492,topo_isolated,0.999999,True
23343_f000bdae,topo_isolated,9,20672_0bc07cce,topo_minimal,0.999999,False
23343_f000bdae,topo_isolated,10,20551_ff28a959,topo_isolated,0.999999,True
23161_e7f63a9f,topo_isolated,1,21941_1a683ec2,topo_complex,0.999948,False
23161_e7f63a9f,topo_isolated,2,22242_4ceddc2b,topo_complex,0.999904,False
23161_e7f63a9f,topo_isolated,3,22081_ab3124af,topo_complex,0.999881,False
23161_e7f63a9f,topo_isolated,4,21351_675c66b1,topo_moderate,0.999872,False
23161_e7f63a9f,topo_isolated,5,21986_67c5509a,topo_complex,0.999859,False
23161_e7f63a9f,topo_isolated,6,20787_ed64ff5e,topo_moderate,0.999812,False
23161_e7f63a9f,topo_isolated,7,22535_0ba01cc9,topo_complex,0.999811,False
23161_e7f63a9f,topo_isolated,8,21979_29f59427,topo_connected,0.999771,False
23161_e7f63a9f,topo_isolated,9,23123_f35404c4,topo_complex,0.999768,False
23161_e7f63a9f,topo_isolated,10,23156_7788f78a,topo_complex,0.999762,False
22011_0832eefe,topo_connected,1,21092_32622a83,topo_connected,0.999994,True
22011_0832eefe,topo_connected,2,22035_101c7ab4,topo_connected,0.999986,True
22011_0832eefe,topo_connected,3,23045_a8c4e4bc,topo_complex,0.999985,False
22011_0832eefe,topo_connected,4,22334_677d00e0,topo_isolated,0.99996,False
22011_0832eefe,topo_connected,5,21621_711e1918,topo_complex,0.999952,False
22011_0832eefe,topo_connected,6,22046_fe3bae6e,topo_complex,0.99995,False
22011_0832eefe,topo_connected,7,20237_06b27bf5,topo_moderate,0.999942,False
22011_0832eefe,topo_connected,8,21539_cfe1f7fd,topo_connected,0.999939,True
22011_0832eefe,topo_connected,9,23468_a0bfb573,topo_complex,0.999928,False
22011_0832eefe,topo_connected,10,20502_58b65de9,topo_connected,0.999925,True
22214_b098105d,topo_minimal,1,23369_447545f6,topo_moderate,1.0,False
22214_b098105d,topo_minimal,2,21994_357aac6f,topo_connected,0.999999,False
22214_b098105d,topo_minimal,3,23342_7193a931,topo_moderate,0.999999,False
22214_b098105d,topo_minimal,4,23219_40625e2c,topo_moderate,0.999999,False
22214_b098105d,topo_minimal,5,23158_c7e753c2,topo_moderate,0.999999,False
22214_b098105d,topo_minimal,6,23387_c4aa9424,topo_minimal,0.999998,True
22214_b098105d,topo_minimal,7,23236_d5867507,topo_connected,0.999998,False
22214_b098105d,topo_minimal,8,20495_e8e7e80c,topo_moderate,0.999998,False
22214_b098105d,topo_minimal,9,23210_f535bfd2,topo_moderate,0.999998,False
22214_b098105d,topo_minimal,10,23339_87a4d11f,topo_isolated,0.999998,False
22046_fe3bae6e,topo_complex,1,23176_1bf2a2d5,topo_complex,0.999992,True
22046_fe3bae6e,topo_complex,2,22228_1c82530b,topo_connected,0.99999,False
22046_fe3bae6e,topo_complex,3,23045_a8c4e4bc,topo_complex,0.999987,True
22046_fe3bae6e,topo_complex,4,21719_d60b8a4a,topo_minimal,0.999967,False
22046_fe3bae6e,topo_complex,5,23475_b14d1dc8,topo_connected,0.999963,False
22046_fe3bae6e,topo_complex,6,21626_b34008e6,topo_connected,0.999955,False
22046_fe3bae6e,topo_complex,7,23044_9a964a68,topo_complex,0.999952,True
22046_fe3bae6e,topo_complex,8,22011_0832eefe,topo_connected,0.99995,False
