query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
20245_f1b25d43,high_complexity_rotor,10,23168_7fdf5427,high_complexity_rotor,0.994254,True
22617_a286f13c,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
22617_a286f13c,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
22617_a286f13c,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
22617_a286f13c,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
22617_a286f13c,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
22617_a286f13c,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
22617_a286f13c,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
22617_a286f13c,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
22617_a286f13c,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
22617_a286f13c,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
23233_ac09e2e5,high_complexity_rotor,1,21709_4dd88551,high_complexity_rotor,0.999976,True
23233_ac09e2e5,high_complexity_rotor,2,22638_37f9fe91,symmetric_rotor,0.999976,False
23233_ac09e2e5,high_complexity_rotor,3,22654_4c426b0f,symmetric_rotor,0.999933,False
23233_ac09e2e5,high_complexity_rotor,4,23258_87a2ba81,high_complexity_rotor,0.999917,True
23233_ac09e2e5,high_complexity_rotor,5,21697_06656699,high_complexity_rotor,0.999909,True
23233_ac09e2e5,high_complexity_rotor,6,20279_aed6b3b3,high_complexity_rotor,0.999866,True
23233_ac09e2e5,high_complexity_rotor,7,22414_14ead4a3,symmetric_rotor,0.999865,False
23233_ac09e2e5,high_complexity_rotor,8,22095_af226cbc,symmetric_rotor,0.999854,False
23233_ac09e2e5,high_complexity_rotor,9,23309_76dcf100,high_complexity_rotor,0.999849,True
23233_ac09e2e5,high_complexity_rotor,10,21204_96d26a7f,high_complexity_rotor,0.999849,True
21469_abec26c4,simple_rotor,1,22534_e899f645,medium_rotor,1.0,False
21469_abec26c4,simple_rotor,2,20478_c02790cb,simple_rotor,1.0,True
21469_abec26c4,simple_rotor,3,22197_66c5655e,medium_rotor,1.0,False
21469_abec26c4,simple_rotor,4,22196_e5bf8c9d,medium_rotor,1.0,False
21469_abec26c4,simple_rotor,5,22011_0832eefe,medium_rotor,1.0,False
21469_abec26c4,simple_rotor,6,21275_c8049742,medium_rotor,1.0,False
21469_abec26c4,simple_rotor,7,22491_a33562ad,complex_assembly,1.0,False
21469_abec26c4,simple_rotor,8,21737_87d83240,medium_rotor,1.0,False
21469_abec26c4,simple_rotor,9,20188_98b86c0f,simple_rotor,1.0,True
21469_abec26c4,simple_rotor,10,22729_232da678,medium_rotor,1.0,False
22413_901f5867,complex_assembly,1,23195_2629864e,complex_assembly,0.999998,True
22413_901f5867,complex_assembly,2,20319_9f53cd7c,medium_rotor,0.99999,False
22413_901f5867,complex_assembly,3,22072_5163223a,medium_rotor,0.999989,False
22413_901f5867,complex_assembly,4,23176_1bf2a2d5,medium_rotor,0.99996,False
22413_901f5867,complex_assembly,5,20215_e2eb3082,medium_rotor,0.999874,False
22413_901f5867,complex_assembly,6,21601_360ce1c7,medium_rotor,0.999874,False
22413_901f5867,complex_assembly,7,20182_71b9e491,medium_rotor,0.999874,False
22413_901f5867,complex_assembly,8,22062_2d6b3b72,medium_rotor,0.999874,False
22413_901f5867,complex_assembly,9,22837_7644c972,simple_rotor,0.999874,False
22413_901f5867,complex_assembly,10,22242_4ceddc2b,complex_assembly,0.999874,True
22061_b50b6b66,medium_rotor,1,20285_b64b1a7e,medium_rotor,1.0,True
22061_b50b6b66,medium_rotor,2,22043_041e1b7c,simple_rotor,1.0,False
22061_b50b6b66,medium_rotor,3,22270_c6999138,simple_rotor,1.0,False
22061_b50b6b66,medium_rotor,4,21024_9be3d461,high_complexity_rotor,1.0,False
22061_b50b6b66,medium_rotor,5,23451_14c8d09e,medium_rotor,0.999997,True
22061_b50b6b66,medium_rotor,6,22092_897b0ffa,medium_rotor,0.999997,True
22061_b50b6b66,medium_rotor,7,22612_28fe0ac2,medium_rotor,0.999997,True
22061_b50b6b66,medium_rotor,8,21976_807c9b26,simple_rotor,0.999992,False
22061_b50b6b66,medium_rotor,9,22046_fe3bae6e,medium_rotor,0.999992,True
22061_b50b6b66,medium_rotor,10,21695_1f33863f,medium_rotor,0.999992,True
23475_b14d1dc8,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
23475_b14d1dc8,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
23475_b14d1dc8,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
23475_b14d1dc8,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
23475_b14d1dc8,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
23475_b14d1dc8,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
23475_b14d1dc8,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
23475_b14d1dc8,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
23475_b14d1dc8,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
23475_b14d1dc8,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
20787_ed64ff5e,complex_assembly,1,20892_b1f89c8d,medium_rotor,0.999997,False
20787_ed64ff5e,complex_assembly,2,23209_1592b0a4,simple_rotor,0.999997,False
20787_ed64ff5e,complex_assembly,3,21244_d67bbabc,complex_assembly,0.99998,True
20787_ed64ff5e,complex_assembly,4,22581_406c16c4,complex_assembly,0.999979,True
20787_ed64ff5e,complex_assembly,5,21626_b34008e6,medium_rotor,0.999967,False
20787_ed64ff5e,complex_assembly,6,21513_50fb4d62,medium_rotor,0.999967,False
20787_ed64ff5e,complex_assembly,7,20495_e8e7e80c,simple_rotor,0.999967,False
20787_ed64ff5e,complex_assembly,8,20755_4b5e61bf,medium_rotor,0.999951,False
20787_ed64ff5e,complex_assembly,9,20989_d1b8b0f8,medium_rotor,0.99992,False
20787_ed64ff5e,complex_assembly,10,20688_955aae0c,medium_rotor,0.99992,False
20746_57a7b346,high_complexity_rotor,1,23026_e6f08109,medium_rotor,0.999974,False
20746_57a7b346,high_complexity_rotor,2,23495_6366269c,high_complexity_rotor,0.999939,True
20746_57a7b346,high_complexity_rotor,3,22334_677d00e0,medium_rotor,0.999877,False
20746_57a7b346,high_complexity_rotor,4,21989_a0b5037d,medium_rotor,0.999829,False
20746_57a7b346,high_complexity_rotor,5,21282_b2d83538,medium_rotor,0.99955,False
20746_57a7b346,high_complexity_rotor,6,20860_b8e9a191,medium_rotor,0.999498,False
20746_57a7b346,high_complexity_rotor,7,21592_c5e77a82,medium_rotor,0.999251,False
20746_57a7b346,high_complexity_rotor,8,23409_e27e3b8b,medium_rotor,0.998638,False
20746_57a7b346,high_complexity_rotor,9,22405_20f11d58,high_complexity_rotor,0.998638,True
20746_57a7b346,high_complexity_rotor,10,20229_d1ae2ae3,medium_rotor,0.998638,False
23219_40625e2c,simple_rotor,1,21519_3e869afd,high_complexity_rotor,1.0,False
23219_40625e2c,simple_rotor,2,21224_18ba4aba,medium_rotor,1.0,False
23219_40625e2c,simple_rotor,3,22612_28fe0ac2,medium_rotor,0.999996,False
23219_40625e2c,simple_rotor,4,22092_897b0ffa,medium_rotor,0.999996,False
23219_40625e2c,simple_rotor,5,23451_14c8d09e,medium_rotor,0.999996,False
23219_40625e2c,simple_rotor,6,21024_9be3d461,high_complexity_rotor,0.999986,False
23219_40625e2c,simple_rotor,7,22043_041e1b7c,simple_rotor,0.999986,True
23219_40625e2c,simple_rotor,8,22061_b50b6b66,medium_rotor,0.999986,False
23219_40625e2c,simple_rotor,9,22270_c6999138,simple_rotor,0.999986,True
23219_40625e2c,simple_rotor,10,20285_b64b1a7e,medium_rotor,0.999986,False
22311_553b3456,symmetric_rotor,1,20682_e208cc63,symmetric_rotor,1.0,True
22311_553b3456,symmetric_rotor,2,20807_88c198d5,simple_rotor,1.0,False
22311_553b3456,symmetric_rotor,3,22057_4947db57,symmetric_rotor,1.0,True
22311_553b3456,symmetric_rotor,4,23103_43bde2a6,simple_rotor,1.0,False
22311_553b3456,symmetric_rotor,5,22762_dcbdd14d,symmetric_rotor,1.0,True
22311_553b3456,symmetric_rotor,6,23101_6aec02ee,high_complexity_rotor,1.0,False
22311_553b3456,symmetric_rotor,7,20451_557fe5cd,simple_rotor,1.0,False
22311_553b3456,symmetric_rotor,8,20451_84d8b290,simple_rotor,1.0,False
22311_553b3456,symmetric_rotor,9,20216_89b90993,simple_rotor,1.0,False
22311_553b3456,symmetric_rotor,10,20477_633cca4f,high_complexity_rotor,1.0,False
22017_6d3be48d,medium_rotor,1,20841_1620ae7d,simple_rotor,1.0,False
22017_6d3be48d,medium_rotor,2,22078_1758e9fc,medium_rotor,1.0,True
22017_6d3be48d,medium_rotor,3,21357_9edfc0a0,simple_rotor,1.0,False
22017_6d3be48d,medium_rotor,4,23374_57cca189,medium_rotor,1.0,True
22017_6d3be48d,medium_rotor,5,22862_f5406bb0,simple_rotor,1.0,False
22017_6d3be48d,medium_rotor,6,23162_7e2f3d77,complex_assembly,1.0,False
22017_6d3be48d,medium_rotor,7,21424_9d516e3a,medium_rotor,1.0,True
22017_6d3be48d,medium_rotor,8,22014_5880c417,simple_rotor,1.0,False
22017_6d3be48d,medium_rotor,9,23305_2662b29a,medium_rotor,0.999953,True
22017_6d3be48d,medium_rotor,10,21351_675c66b1,complex_assembly,0.999853,False
21091_bbf490e7,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
21091_bbf490e7,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
21091_bbf490e7,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
21091_bbf490e7,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
21091_bbf490e7,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
21091_bbf490e7,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
21091_bbf490e7,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
21091_bbf490e7,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
21091_bbf490e7,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
21091_bbf490e7,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
23480_3f7a8d50,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
23480_3f7a8d50,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
23480_3f7a8d50,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
23480_3f7a8d50,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
23480_3f7a8d50,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
23480_3f7a8d50,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
23480_3f7a8d50,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
23480_3f7a8d50,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
23480_3f7a8d50,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
23480_3f7a8d50,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
20814_5a2be0fb,simple_rotor,1,22377_d490f505,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,2,20340_86125547,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,3,21590_7d092186,medium_rotor,1.0,False
20814_5a2be0fb,simple_rotor,4,20756_75f43564,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,5,20802_802b7d69,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,6,20341_6a1588fb,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,7,20332_0c2a24aa,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,8,20994_9c88b1ba,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,9,20803_473c87ac,simple_rotor,1.0,True
20814_5a2be0fb,simple_rotor,10,22374_aa5bb54d,simple_rotor,1.0,True
22654_4c426b0f,symmetric_rotor,1,22095_af226cbc,symmetric_rotor,0.99998,True
22654_4c426b0f,symmetric_rotor,2,21204_96d26a7f,high_complexity_rotor,0.999976,False
22654_4c426b0f,symmetric_rotor,3,23309_76dcf100,high_complexity_rotor,0.999976,False
22654_4c426b0f,symmetric_rotor,4,20758_cdccf572,simple_rotor,0.999972,False
22654_4c426b0f,symmetric_rotor,5,20737_5249e274,high_complexity_rotor,0.999966,False
22654_4c426b0f,symmetric_rotor,6,23233_ac09e2e5,high_complexity_rotor,0.999933,False
22654_4c426b0f,symmetric_rotor,7,21805_2ba39d00,high_complexity_rotor,0.999904,False
22654_4c426b0f,symmetric_rotor,8,23467_9f431540,high_complexity_rotor,0.999904,False
22654_4c426b0f,symmetric_rotor,9,23127_38d73061,symmetric_rotor,0.999898,True
22654_4c426b0f,symmetric_rotor,10,22638_37f9fe91,symmetric_rotor,0.999879,True
21594_428d32af,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
21594_428d32af,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
21594_428d32af,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
21594_428d32af,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
21594_428d32af,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
21594_428d32af,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
21594_428d32af,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
21594_428d32af,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
21594_428d32af,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
21594_428d32af,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
22270_c6999138,simple_rotor,1,20285_b64b1a7e,medium_rotor,1.0,False
22270_c6999138,simple_rotor,2,22043_041e1b7c,simple_rotor,1.0,True
22270_c6999138,simple_rotor,3,21024_9be3d461,high_complexity_rotor,1.0,False
22270_c6999138,simple_rotor,4,22061_b50b6b66,medium_rotor,1.0,False
22270_c6999138,simple_rotor,5,22612_28fe0ac2,medium_rotor,0.999997,False
22270_c6999138,simple_rotor,6,23451_14c8d09e,medium_rotor,0.999997,False
22270_c6999138,simple_rotor,7,22092_897b0ffa,medium_rotor,0.999997,False
22270_c6999138,simple_rotor,8,22046_fe3bae6e,medium_rotor,0.999992,False
22270_c6999138,simple_rotor,9,21695_1f33863f,medium_rotor,0.999992,False
22270_c6999138,simple_rotor,10,21976_807c9b26,simple_rotor,0.999992,True
21062_c4ed6d45,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
21062_c4ed6d45,simple_rotor,2,20385_f2d30908,simple_rotor,1.0,True
21062_c4ed6d45,simple_rotor,3,23502_5a80f907,medium_rotor,1.0,False
21062_c4ed6d45,simple_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
21062_c4ed6d45,simple_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
21062_c4ed6d45,simple_rotor,6,20322_5a8c6077,medium_rotor,1.0,False
21062_c4ed6d45,simple_rotor,7,20231_f54462bb,simple_rotor,1.0,True
21062_c4ed6d45,simple_rotor,8,21884_cc2c39f9,medium_rotor,1.0,False
21062_c4ed6d45,simple_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
21062_c4ed6d45,simple_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,True
21816_3891a442,medium_rotor,1,22533_e7298b05,complex_assembly,1.0,False
21816_3891a442,medium_rotor,2,21588_0c48dc5f,simple_rotor,0.99999,False
21816_3891a442,medium_rotor,3,22323_aa6edb8b,medium_rotor,0.999975,True
21816_3891a442,medium_rotor,4,22430_c6f08b03,complex_assembly,0.999968,False
21816_3891a442,medium_rotor,5,20701_6dcbc975,high_complexity_rotor,0.999968,False
21816_3891a442,medium_rotor,6,23341_d5ead6d2,simple_rotor,0.999925,False
21816_3891a442,medium_rotor,7,22045_ead71aca,medium_rotor,0.999925,True
21816_3891a442,medium_rotor,8,20779_fc5a7c3d,medium_rotor,0.999925,True
21816_3891a442,medium_rotor,9,22072_5163223a,medium_rotor,0.999667,True
21816_3891a442,medium_rotor,10,21028_d4d30a2e,medium_rotor,0.999571,True
21912_3f74887c,medium_rotor,1,21528_a5d5490f,medium_rotor,1.0,True
21912_3f74887c,medium_rotor,2,22126_e1cca10f,medium_rotor,1.0,True
21912_3f74887c,medium_rotor,3,21009_907a2a95,medium_rotor,1.0,True
21912_3f74887c,medium_rotor,4,20176_a02bde39,medium_rotor,1.0,True
21912_3f74887c,medium_rotor,5,22199_8ec9eeb2,medium_rotor,0.999999,True
21912_3f74887c,medium_rotor,6,22776_facf9bcf,medium_rotor,0.999999,True
21912_3f74887c,medium_rotor,7,23363_60e39812,medium_rotor,0.999998,True
21912_3f74887c,medium_rotor,8,23493_57512264,medium_rotor,0.999997,True
21912_3f74887c,medium_rotor,9,21918_976c2754,high_complexity_rotor,0.999997,False
21912_3f74887c,medium_rotor,10,22002_315afcfc,medium_rotor,0.999997,True
22577_cd96733e,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
22577_cd96733e,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
22577_cd96733e,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
22577_cd96733e,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
22577_cd96733e,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
22577_cd96733e,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
22577_cd96733e,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
22577_cd96733e,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
22577_cd96733e,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
22577_cd96733e,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
21590_7d092186,medium_rotor,1,20340_86125547,simple_rotor,1.0,False
21590_7d092186,medium_rotor,2,20814_5a2be0fb,simple_rotor,1.0,False
21590_7d092186,medium_rotor,3,20756_75f43564,simple_rotor,1.0,False
21590_7d092186,medium_rotor,4,20802_802b7d69,simple_rotor,1.0,False
21590_7d092186,medium_rotor,5,20341_6a1588fb,simple_rotor,1.0,False
21590_7d092186,medium_rotor,6,20332_0c2a24aa,simple_rotor,1.0,False
21590_7d092186,medium_rotor,7,20994_9c88b1ba,simple_rotor,1.0,False
21590_7d092186,medium_rotor,8,22377_d490f505,simple_rotor,1.0,False
21590_7d092186,medium_rotor,9,20803_473c87ac,simple_rotor,1.0,False
21590_7d092186,medium_rotor,10,22374_aa5bb54d,simple_rotor,1.0,False
21647_6b6cca6f,complex_assembly,1,22717_08784417,complex_assembly,0.997554,True
21647_6b6cca6f,complex_assembly,2,23419_ea47995f,complex_assembly,0.995983,True
21647_6b6cca6f,complex_assembly,3,22028_776fbf0d,complex_assembly,0.995923,True
21647_6b6cca6f,complex_assembly,4,22306_c3dca308,complex_assembly,0.994518,True
21647_6b6cca6f,complex_assembly,5,22415_658c81dd,complex_assembly,0.992607,True
21647_6b6cca6f,complex_assembly,6,20546_87dbd755,complex_assembly,0.992415,True
21647_6b6cca6f,complex_assembly,7,22211_b1ee53f0,complex_assembly,0.991928,True
21647_6b6cca6f,complex_assembly,8,23273_8f301ce3,complex_assembly,0.990698,True
21647_6b6cca6f,complex_assembly,9,22065_0d414124,complex_assembly,0.98983,True
21647_6b6cca6f,complex_assembly,10,21797_69df08d5,high_complexity_rotor,0.987337,False
20342_c140780b,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
20342_c140780b,simple_rotor,2,20385_f2d30908,simple_rotor,1.0,True
20342_c140780b,simple_rotor,3,23502_5a80f907,medium_rotor,1.0,False
20342_c140780b,simple_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
20342_c140780b,simple_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
20342_c140780b,simple_rotor,6,20322_5a8c6077,medium_rotor,1.0,False
20342_c140780b,simple_rotor,7,20231_f54462bb,simple_rotor,1.0,True
20342_c140780b,simple_rotor,8,21884_cc2c39f9,medium_rotor,1.0,False
20342_c140780b,simple_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
20342_c140780b,simple_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,True
21982_bdafa78d,symmetric_rotor,1,23511_8651ac1f,high_complexity_rotor,0.993942,False
21982_bdafa78d,symmetric_rotor,2,20245_f1b25d43,high_complexity_rotor,0.993024,False
21982_bdafa78d,symmetric_rotor,3,23154_7c74d190,high_complexity_rotor,0.990893,False
21982_bdafa78d,symmetric_rotor,4,21924_bbd9f7a9,high_complexity_rotor,0.989087,False
21982_bdafa78d,symmetric_rotor,5,22428_c1ffa51a,high_complexity_rotor,0.980033,False
21982_bdafa78d,symmetric_rotor,6,23378_8d6426ae,high_complexity_rotor,0.979406,False
21982_bdafa78d,symmetric_rotor,7,23310_7daded69,high_complexity_rotor,0.978316,False
21982_bdafa78d,symmetric_rotor,8,20792_d2ea0500,symmetric_rotor,0.977773,True
21982_bdafa78d,symmetric_rotor,9,21300_ec7da33e,high_complexity_rotor,0.976776,False
21982_bdafa78d,symmetric_rotor,10,20991_6795af4f,high_complexity_rotor,0.976099,False
20232_e5b060d9,simple_rotor,1,23236_d5867507,simple_rotor,1.0,True
20232_e5b060d9,simple_rotor,2,23210_f535bfd2,simple_rotor,1.0,True
20232_e5b060d9,simple_rotor,3,23132_1847c4ef,medium_rotor,1.0,False
20232_e5b060d9,simple_rotor,4,23218_02d26ab4,simple_rotor,0.999997,True
20232_e5b060d9,simple_rotor,5,21236_b696e901,complex_assembly,0.999991,False
20232_e5b060d9,simple_rotor,6,22341_0f9c52ed,medium_rotor,0.999987,False
20232_e5b060d9,simple_rotor,7,21421_fb12b69b,complex_assembly,0.999976,False
20232_e5b060d9,simple_rotor,8,23342_7193a931,simple_rotor,0.999956,True
20232_e5b060d9,simple_rotor,9,22980_3cb3bcc8,medium_rotor,0.999956,False
20232_e5b060d9,simple_rotor,10,21923_41fa6eda,medium_rotor,0.999946,False
22852_dc1dbed6,medium_rotor,1,20672_0bc07cce,simple_rotor,1.0,False
22852_dc1dbed6,medium_rotor,2,20385_f2d30908,simple_rotor,1.0,False
22852_dc1dbed6,medium_rotor,3,23502_5a80f907,medium_rotor,1.0,True
22852_dc1dbed6,medium_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
22852_dc1dbed6,medium_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
22852_dc1dbed6,medium_rotor,6,20322_5a8c6077,medium_rotor,1.0,True
22852_dc1dbed6,medium_rotor,7,20231_f54462bb,simple_rotor,1.0,False
22852_dc1dbed6,medium_rotor,8,21884_cc2c39f9,medium_rotor,1.0,True
22852_dc1dbed6,medium_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
22852_dc1dbed6,medium_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,False
22666_bdaa1303,medium_rotor,1,22440_014f1bac,medium_rotor,1.0,True
22666_bdaa1303,medium_rotor,2,23123_f35404c4,complex_assembly,1.0,False
22666_bdaa1303,medium_rotor,3,23271_f833d903,complex_assembly,0.999999,False
22666_bdaa1303,medium_rotor,4,23466_1cf60d09,medium_rotor,0.999994,True
22666_bdaa1303,medium_rotor,5,23363_60e39812,medium_rotor,0.99999,True
22666_bdaa1303,medium_rotor,6,22199_8ec9eeb2,medium_rotor,0.999988,True
22666_bdaa1303,medium_rotor,7,20176_a02bde39,medium_rotor,0.999986,True
22666_bdaa1303,medium_rotor,8,22126_e1cca10f,medium_rotor,0.999985,True
22666_bdaa1303,medium_rotor,9,19518_f220b68a,simple_rotor,0.999981,False
22666_bdaa1303,medium_rotor,10,22491_a33562ad,complex_assembly,0.999981,False
21977_ce9f4e71,high_complexity_rotor,1,23320_e0711ae9,symmetric_rotor,1.0,False
21977_ce9f4e71,high_complexity_rotor,2,21352_c1101acb,high_complexity_rotor,1.0,True
21977_ce9f4e71,high_complexity_rotor,3,22050_e8702dd4,symmetric_rotor,0.999999,False
21977_ce9f4e71,high_complexity_rotor,4,21551_c6c2d516,high_complexity_rotor,0.999977,True
21977_ce9f4e71,high_complexity_rotor,5,21384_b9774b93,simple_rotor,0.999977,False
21977_ce9f4e71,high_complexity_rotor,6,21490_d07ff9f8,symmetric_rotor,0.999976,False
21977_ce9f4e71,high_complexity_rotor,7,21467_67965037,symmetric_rotor,0.999976,False
21977_ce9f4e71,high_complexity_rotor,8,20609_69f28932,symmetric_rotor,0.999976,False
21977_ce9f4e71,high_complexity_rotor,9,22283_36ba29c9,simple_rotor,0.999976,False
21977_ce9f4e71,high_complexity_rotor,10,21603_98a15295,symmetric_rotor,0.999976,False
22404_66db7dd7,complex_assembly,1,21244_24c3ce72,complex_assembly,0.999995,True
22404_66db7dd7,complex_assembly,2,22378_234fea2c,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,3,20671_33532794,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,4,20436_41b730a3,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,5,23226_8d1b5098,complex_assembly,0.99997,True
22404_66db7dd7,complex_assembly,6,22227_aca28ff2,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,7,20186_f66e4ad3,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,8,21165_5cb2d287,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,9,23215_08a54de0,simple_rotor,0.99997,False
22404_66db7dd7,complex_assembly,10,21941_1a683ec2,complex_assembly,0.999898,True
22374_aa5bb54d,simple_rotor,1,22377_d490f505,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,2,20340_86125547,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,3,20814_5a2be0fb,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,4,20756_75f43564,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,5,20802_802b7d69,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,6,20341_6a1588fb,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,7,20332_0c2a24aa,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,8,20994_9c88b1ba,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,9,20803_473c87ac,simple_rotor,1.0,True
22374_aa5bb54d,simple_rotor,10,21590_7d092186,medium_rotor,1.0,False
22907_ff18dbd5,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
22907_ff18dbd5,simple_rotor,2,20385_f2d30908,simple_rotor,1.0,True
22907_ff18dbd5,simple_rotor,3,23502_5a80f907,medium_rotor,1.0,False
22907_ff18dbd5,simple_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
22907_ff18dbd5,simple_rotor,5,22528_f3370a64,high_complexity_rotor,1.0,False
22907_ff18dbd5,simple_rotor,6,20322_5a8c6077,medium_rotor,1.0,False
22907_ff18dbd5,simple_rotor,7,20231_f54462bb,simple_rotor,1.0,True
22907_ff18dbd5,simple_rotor,8,21884_cc2c39f9,medium_rotor,1.0,False
22907_ff18dbd5,simple_rotor,9,22405_20f11d58,high_complexity_rotor,1.0,False
22907_ff18dbd5,simple_rotor,10,21274_2fb8c3f5,simple_rotor,1.0,True
20801_0796e2ee,simple_rotor,1,20672_0bc07cce,simple_rotor,1.0,True
20801_0796e2ee,simple_rotor,2,20385_f2d30908,simple_rotor,1.0,True
20801_0796e2ee,simple_rotor,3,23502_5a80f907,medium_rotor,1.0,False
20801_0796e2ee,simple_rotor,4,23048_8a1a5553,high_complexity_rotor,1.0,False
