QueryAssembly,RetrievedAssembly,OntologySimilarity
21615_f2ecc6e8,21599_80057f94,1.0
21615_f2ecc6e8,23343_f000bdae,1.0
21615_f2ecc6e8,22227_aca28ff2,1.0
21615_f2ecc6e8,23321_c9497b79,1.0
21615_f2ecc6e8,23369_447545f6,1.0
23164_659c91ef,23163_7b143a6f,1.0
23164_659c91ef,21848_0fff9631,1.0
23164_659c91ef,22891_b8c84495,1.0
23164_659c91ef,23199_75dc1efd,1.0
23164_659c91ef,22378_234fea2c,1.0
21271_ec7f62b8,22057_4947db57,1.0
21271_ec7f62b8,23178_eb4b4280,1.0
21271_ec7f62b8,21497_9833a679,1.0
21271_ec7f62b8,22095_af226cbc,1.0
21271_ec7f62b8,22141_5db99710,1.0
22746_920025a0,21599_80057f94,1.0
22746_920025a0,21615_f2ecc6e8,1.0
22746_920025a0,22227_aca28ff2,1.0
22746_920025a0,23321_c9497b79,1.0
22746_920025a0,23343_f000bdae,1.0
20429_9dd95c38,20989_a261efa3,1.0
20429_9dd95c38,20451_84d8b290,1.0
20429_9dd95c38,20429_419c4cdd,1.0
20429_9dd95c38,20216_89b90993,1.0
20429_9dd95c38,20384_767d849a,1.0
20806_ca60b7ae,21448_5646a1b6,1.0
20806_ca60b7ae,22367_b4a67e61,1.0
20806_ca60b7ae,21825_ce32b0a0,1.0
20806_ca60b7ae,22136_a539c50b,1.0
20806_ca60b7ae,22283_36ba29c9,1.0
23178_eb4b4280,22057_4947db57,1.0
23178_eb4b4280,21271_ec7f62b8,1.0
23178_eb4b4280,21497_9833a679,1.0
23178_eb4b4280,22095_af226cbc,1.0
23178_eb4b4280,22141_5db99710,1.0
21478_8fbd4409,22892_68138f24,0.7999999999999999
21478_8fbd4409,21037_62248d34,0.7999999999999999
21478_8fbd4409,23127_38d73061,0.7999999999999999
21478_8fbd4409,23468_a0bfb573,0.7999999999999999
21478_8fbd4409,22983_0ab3faaf,0.7999999999999999
23511_8651ac1f,22421_19401bdd,1.0
23511_8651ac1f,20737_5249e274,1.0
23511_8651ac1f,20799_213bf924,1.0
23511_8651ac1f,21174_861bd902,1.0
23511_8651ac1f,23101_6aec02ee,1.0
22372_e91792a1,21202_e452c491,0.7999999999999999
22372_e91792a1,22334_677d00e0,0.7999999999999999
22372_e91792a1,22778_7d85debd,0.7999999999999999
22372_e91792a1,20892_b1f89c8d,0.7999999999999999
22372_e91792a1,23434_6635ed57,0.7999999999999999
21634_e5e20375,23239_ba13cf5e,0.7999999999999999
21634_e5e20375,20804_0dcacc66,0.7999999999999999
21634_e5e20375,23006_92c5b990,0.7999999999999999
21634_e5e20375,20958_94222947,0.7999999999999999
21634_e5e20375,21761_fdb5f86d,0.7999999999999999
22430_c6f08b03,22581_406c16c4,1.0
22430_c6f08b03,23123_f35404c4,1.0
22430_c6f08b03,21741_c6faf98e,1.0
22430_c6f08b03,23282_a1b17daa,1.0
22430_c6f08b03,23162_7e2f3d77,1.0
22461_0ba0e480,21202_e452c491,0.7999999999999999
22461_0ba0e480,20278_d442e77d,0.7999999999999999
22461_0ba0e480,22729_232da678,0.7999999999999999
22461_0ba0e480,22199_8ec9eeb2,0.7999999999999999
22461_0ba0e480,22440_014f1bac,0.7999999999999999
23305_2662b29a,21009_907a2a95,1.0
23305_2662b29a,22228_1c82530b,1.0
23305_2662b29a,23331_192866b6,1.0
23305_2662b29a,23120_f7c9092f,1.0
23305_2662b29a,21550_0b16151d,1.0
23163_7b143a6f,21614_5d6afa62,1.0
23163_7b143a6f,23215_08a54de0,1.0
23163_7b143a6f,23103_66470b7e,1.0
23163_7b143a6f,23439_18900af2,1.0
23163_7b143a6f,22053_de30641b,1.0
20970_d20c6c35,21176_b5c72bfb,1.0
20970_d20c6c35,22312_3f366a4a,0.7999999999999999
20970_d20c6c35,21186_d1698d8c,0.7999999999999999
20970_d20c6c35,20680_b095cb77,0.7999999999999999
20970_d20c6c35,20419_8ce893b6,0.7999999999999999
23218_02d26ab4,23244_34b5f55e,1.0
23218_02d26ab4,23211_3aac9c7e,1.0
23218_02d26ab4,23210_f535bfd2,1.0
23218_02d26ab4,23219_40625e2c,1.0
23218_02d26ab4,23236_d5867507,1.0
22987_37973191,21009_907a2a95,1.0
22987_37973191,22228_1c82530b,1.0
22987_37973191,23331_192866b6,1.0
22987_37973191,23120_f7c9092f,1.0
22987_37973191,21550_0b16151d,1.0
22147_12995368,21448_5646a1b6,1.0
22147_12995368,22367_b4a67e61,1.0
22147_12995368,21825_ce32b0a0,1.0
22147_12995368,22136_a539c50b,1.0
22147_12995368,22283_36ba29c9,1.0
21552_4e9c19b1,21009_907a2a95,1.0
21552_4e9c19b1,22228_1c82530b,1.0
21552_4e9c19b1,23331_192866b6,1.0
21552_4e9c19b1,23120_f7c9092f,1.0
21552_4e9c19b1,21550_0b16151d,1.0
21582_a3d32115,22581_406c16c4,1.0
21582_a3d32115,23123_f35404c4,1.0
21582_a3d32115,21741_c6faf98e,1.0
21582_a3d32115,23282_a1b17daa,1.0
21582_a3d32115,23162_7e2f3d77,1.0
21911_429c1a72,23239_ba13cf5e,0.7999999999999999
21911_429c1a72,23406_1d36b046,0.7999999999999999
21911_429c1a72,21469_abec26c4,0.7999999999999999
21911_429c1a72,23218_02d26ab4,0.7999999999999999
21911_429c1a72,20495_e8e7e80c,0.7999999999999999
20657_913a7675,20349_a12428da,1.0
20657_913a7675,21202_e452c491,0.7999999999999999
20657_913a7675,20278_d442e77d,0.7999999999999999
20657_913a7675,22586_ff3651b2,0.7999999999999999
20657_913a7675,22729_232da678,0.7999999999999999
21926_b4c7068b,22076_20e8a107,1.0
21926_b4c7068b,20701_6dcbc975,1.0
21926_b4c7068b,23251_3eb3d2e6,1.0
21926_b4c7068b,22081_ab3124af,1.0
21926_b4c7068b,22827_f33929ec,1.0
22732_cd2af0ac,23239_ba13cf5e,0.7999999999999999
22732_cd2af0ac,23406_1d36b046,0.7999999999999999
22732_cd2af0ac,21469_abec26c4,0.7999999999999999
22732_cd2af0ac,23218_02d26ab4,0.7999999999999999
22732_cd2af0ac,20495_e8e7e80c,0.7999999999999999
21049_f644930a,21202_e452c491,0.7999999999999999
21049_f644930a,20278_d442e77d,0.7999999999999999
21049_f644930a,22586_ff3651b2,0.7999999999999999
21049_f644930a,22729_232da678,0.7999999999999999
21049_f644930a,22199_8ec9eeb2,0.7999999999999999
22345_bc482c26,21009_907a2a95,1.0
22345_bc482c26,22228_1c82530b,1.0
22345_bc482c26,23331_192866b6,1.0
22345_bc482c26,23120_f7c9092f,1.0
22345_bc482c26,21550_0b16151d,1.0
21697_06656699,22421_19401bdd,1.0
21697_06656699,20737_5249e274,1.0
21697_06656699,20799_213bf924,1.0
21697_06656699,21174_861bd902,1.0
21697_06656699,23101_6aec02ee,1.0
20412_42170125,23239_ba13cf5e,0.7999999999999999
20412_42170125,23406_1d36b046,0.7999999999999999
20412_42170125,21469_abec26c4,0.7999999999999999
20412_42170125,23218_02d26ab4,0.7999999999999999
20412_42170125,20495_e8e7e80c,0.7999999999999999
21845_dff8b3a1,22421_19401bdd,1.0
21845_dff8b3a1,20737_5249e274,1.0
21845_dff8b3a1,20799_213bf924,1.0
21845_dff8b3a1,21174_861bd902,1.0
21845_dff8b3a1,23101_6aec02ee,1.0
23083_fdb942ac,22076_20e8a107,1.0
23083_fdb942ac,20701_6dcbc975,1.0
23083_fdb942ac,23251_3eb3d2e6,1.0
23083_fdb942ac,22081_ab3124af,1.0
23083_fdb942ac,22827_f33929ec,1.0
22050_e8702dd4,21603_98a15295,1.0
22050_e8702dd4,21186_d1698d8c,0.7999999999999999
22050_e8702dd4,20419_8ce893b6,0.7999999999999999
22050_e8702dd4,22434_2ad62ed6,0.7999999999999999
22050_e8702dd4,21692_777db9e2,0.7999999999999999
21495_ebbbd369,21614_5d6afa62,1.0
21495_ebbbd369,23215_08a54de0,1.0
21495_ebbbd369,22058_71feafda,1.0
21495_ebbbd369,23103_66470b7e,1.0
21495_ebbbd369,23439_18900af2,1.0
22140_9cda24cc,21448_5646a1b6,1.0
22140_9cda24cc,22367_b4a67e61,1.0
22140_9cda24cc,21825_ce32b0a0,1.0
22140_9cda24cc,22136_a539c50b,1.0
22140_9cda24cc,22283_36ba29c9,1.0
23035_6087bb57,21009_907a2a95,1.0
23035_6087bb57,22228_1c82530b,1.0
23035_6087bb57,23331_192866b6,1.0
23035_6087bb57,23120_f7c9092f,1.0
23035_6087bb57,21550_0b16151d,1.0
21836_5bc91e49,22057_4947db57,1.0
21836_5bc91e49,23127_38d73061,1.0
21836_5bc91e49,20682_e208cc63,1.0
21836_5bc91e49,21037_62248d34,1.0
21836_5bc91e49,22678_ff42f120,1.0
21539_cfe1f7fd,23502_5a80f907,1.0
21539_cfe1f7fd,20278_d442e77d,0.7999999999999999
21539_cfe1f7fd,22586_ff3651b2,0.7999999999999999
21539_cfe1f7fd,22729_232da678,0.7999999999999999
21539_cfe1f7fd,22199_8ec9eeb2,0.7999999999999999
21626_b34008e6,21202_e452c491,0.7999999999999999
21626_b34008e6,20278_d442e77d,0.7999999999999999
21626_b34008e6,22586_ff3651b2,0.7999999999999999
21626_b34008e6,22729_232da678,0.7999999999999999
21626_b34008e6,22199_8ec9eeb2,0.7999999999999999
21862_ec534e16,21448_5646a1b6,1.0
21862_ec534e16,22367_b4a67e61,1.0
21862_ec534e16,21825_ce32b0a0,1.0
21862_ec534e16,22136_a539c50b,1.0
21862_ec534e16,22283_36ba29c9,1.0
21451_fea6f0d1,21614_5d6afa62,1.0
21451_fea6f0d1,23215_08a54de0,1.0
21451_fea6f0d1,22058_71feafda,1.0
21451_fea6f0d1,23103_66470b7e,1.0
21451_fea6f0d1,23439_18900af2,1.0
20431_27e7f151,21202_e452c491,0.7999999999999999
20431_27e7f151,20278_d442e77d,0.7999999999999999
20431_27e7f151,22586_ff3651b2,0.7999999999999999
20431_27e7f151,22729_232da678,0.7999999999999999
20431_27e7f151,22199_8ec9eeb2,0.7999999999999999
23493_57512264,21009_907a2a95,1.0
23493_57512264,22228_1c82530b,1.0
23493_57512264,23331_192866b6,1.0
23493_57512264,23120_f7c9092f,1.0
23493_57512264,21550_0b16151d,1.0
23170_6ea8ded5,22057_4947db57,1.0
23170_6ea8ded5,21836_5bc91e49,1.0
23170_6ea8ded5,20682_e208cc63,1.0
23170_6ea8ded5,21037_62248d34,1.0
23170_6ea8ded5,22678_ff42f120,1.0
22747_3f6faf4c,21614_5d6afa62,1.0
22747_3f6faf4c,23215_08a54de0,1.0
22747_3f6faf4c,22058_71feafda,1.0
22747_3f6faf4c,23103_66470b7e,1.0
22747_3f6faf4c,23439_18900af2,1.0
20925_dc64a33a,21009_907a2a95,1.0
20925_dc64a33a,22228_1c82530b,1.0
20925_dc64a33a,23331_192866b6,1.0
20925_dc64a33a,23120_f7c9092f,1.0
20925_dc64a33a,21550_0b16151d,1.0
21603_98a15295,22050_e8702dd4,1.0
21603_98a15295,22312_3f366a4a,0.7999999999999999
21603_98a15295,20680_b095cb77,0.7999999999999999
21603_98a15295,20419_8ce893b6,0.7999999999999999
21603_98a15295,22434_2ad62ed6,0.7999999999999999
23417_9a9e9937,21009_907a2a95,1.0
23417_9a9e9937,22228_1c82530b,1.0
23417_9a9e9937,23331_192866b6,1.0
23417_9a9e9937,23120_f7c9092f,1.0
23417_9a9e9937,21550_0b16151d,1.0
21797_69df08d5,22421_19401bdd,0.7999999999999999
21797_69df08d5,20697_d3e106b4,0.7999999999999999
21797_69df08d5,22419_dfeb5d33,0.7999999999999999
21797_69df08d5,22428_c1ffa51a,0.7999999999999999
21797_69df08d5,23217_7c6062e3,0.7999999999999999
21991_ab98f156,21700_28d193ac,0.7999999999999999
21991_ab98f156,21580_b8b2571b,0.7999999999999999
21991_ab98f156,22827_f33929ec,0.7999999999999999
21991_ab98f156,21809_8bd6b10e,0.7999999999999999
21991_ab98f156,22076_20e8a107,0.7999999999999999
23034_b38134ee,23152_6f2706c9,0.7999999999999999
23034_b38134ee,21715_53df62c9,0.7999999999999999
23034_b38134ee,23354_8182b4eb,0.7999999999999999
23034_b38134ee,21048_75cc125c,0.7999999999999999
23034_b38134ee,20554_abcb705e,0.7999999999999999
21612_e2981dae,21614_5d6afa62,1.0
21612_e2981dae,23215_08a54de0,1.0
21612_e2981dae,22058_71feafda,1.0
21612_e2981dae,23103_66470b7e,1.0
21612_e2981dae,23439_18900af2,1.0
21785_d595ced5,20340_86125547,1.0
21785_d595ced5,22498_b8bdb105,1.0
21785_d595ced5,20188_98b86c0f,1.0
21785_d595ced5,20469_b6211bfd,0.7999999999999999
21785_d595ced5,21634_e5e20375,0.7999999999999999
21175_85118898,23239_ba13cf5e,0.7999999999999999
21175_85118898,23406_1d36b046,0.7999999999999999
21175_85118898,21469_abec26c4,0.7999999999999999
21175_85118898,23218_02d26ab4,0.7999999999999999
21175_85118898,20495_e8e7e80c,0.7999999999999999
20163_3742f394,20989_d1b8b0f8,1.0
20163_3742f394,20239_49b65a55,1.0
20163_3742f394,20899_a8d7c6d5,1.0
20163_3742f394,20141_b9376856,1.0
20163_3742f394,20215_e2eb3082,1.0
22002_315afcfc,21009_907a2a95,1.0
22002_315afcfc,22228_1c82530b,1.0
22002_315afcfc,22072_5163223a,1.0
22002_315afcfc,23331_192866b6,1.0
22002_315afcfc,23120_f7c9092f,1.0
22162_439af02a,21009_907a2a95,1.0
22162_439af02a,22228_1c82530b,1.0
22162_439af02a,22072_5163223a,1.0
22162_439af02a,23331_192866b6,1.0
22162_439af02a,23120_f7c9092f,1.0
21656_964b0c84,22076_20e8a107,1.0
21656_964b0c84,20701_6dcbc975,1.0
21656_964b0c84,23251_3eb3d2e6,1.0
21656_964b0c84,22081_ab3124af,1.0
21656_964b0c84,22827_f33929ec,1.0
23369_447545f6,23343_f000bdae,1.0
23369_447545f6,22227_aca28ff2,1.0
23369_447545f6,22746_920025a0,1.0
23369_447545f6,21615_f2ecc6e8,1.0
23369_447545f6,23321_c9497b79,1.0
20141_b9376856,20899_a8d7c6d5,1.0
20141_b9376856,20239_49b65a55,1.0
20141_b9376856,19810_f77c5501,1.0
20141_b9376856,20989_d1b8b0f8,1.0
20141_b9376856,20215_e2eb3082,1.0
23103_43bde2a6,21448_5646a1b6,1.0
23103_43bde2a6,22367_b4a67e61,1.0
23103_43bde2a6,21825_ce32b0a0,1.0
23103_43bde2a6,22136_a539c50b,1.0
23103_43bde2a6,22283_36ba29c9,1.0
21384_b9774b93,21448_5646a1b6,1.0
21384_b9774b93,22367_b4a67e61,1.0
21384_b9774b93,21825_ce32b0a0,1.0
21384_b9774b93,22136_a539c50b,1.0
21384_b9774b93,22283_36ba29c9,1.0
20239_49b65a55,20989_d1b8b0f8,1.0
20239_49b65a55,20281_a29f9a18,1.0
20239_49b65a55,20899_a8d7c6d5,1.0
20239_49b65a55,20215_e2eb3082,1.0
20239_49b65a55,20163_3742f394,1.0
21424_9d516e3a,21009_907a2a95,1.0
21424_9d516e3a,21549_18160a0a,1.0
21424_9d516e3a,23331_192866b6,1.0
21424_9d516e3a,23120_f7c9092f,1.0
21424_9d516e3a,21550_0b16151d,1.0
21551_c6c2d516,22421_19401bdd,0.7999999999999999
21551_c6c2d516,20697_d3e106b4,0.7999999999999999
21551_c6c2d516,22419_dfeb5d33,0.7999999999999999
21551_c6c2d516,22428_c1ffa51a,0.7999999999999999
21551_c6c2d516,23217_7c6062e3,0.7999999999999999
20940_9777847c,23239_ba13cf5e,0.7999999999999999
20940_9777847c,23406_1d36b046,0.7999999999999999
20940_9777847c,21469_abec26c4,0.7999999999999999
20940_9777847c,23218_02d26ab4,0.7999999999999999
20940_9777847c,20495_e8e7e80c,0.7999999999999999
23451_14c8d09e,21009_907a2a95,1.0
23451_14c8d09e,21549_18160a0a,1.0
23451_14c8d09e,23331_192866b6,1.0
23451_14c8d09e,23120_f7c9092f,1.0
23451_14c8d09e,21550_0b16151d,1.0
21037_62248d34,22057_4947db57,1.0
21037_62248d34,21836_5bc91e49,1.0
21037_62248d34,20682_e208cc63,1.0
21037_62248d34,22678_ff42f120,1.0
21037_62248d34,20609_69f28932,1.0
21817_945cd3c9,21009_907a2a95,1.0
21817_945cd3c9,21549_18160a0a,1.0
21817_945cd3c9,23331_192866b6,1.0
21817_945cd3c9,23120_f7c9092f,1.0
21817_945cd3c9,21550_0b16151d,1.0
23283_fadf3820,21009_907a2a95,1.0
23283_fadf3820,21549_18160a0a,1.0
23283_fadf3820,23331_192866b6,1.0
23283_fadf3820,23120_f7c9092f,1.0
23283_fadf3820,21550_0b16151d,1.0
23323_075a079e,23152_6f2706c9,0.7999999999999999
23323_075a079e,21737_87d83240,0.7999999999999999
23323_075a079e,21048_75cc125c,0.7999999999999999
23323_075a079e,23034_b38134ee,0.7999999999999999
23323_075a079e,22224_1e749c32,0.7999999999999999
23172_4ab01e83,21009_907a2a95,1.0
23172_4ab01e83,23372_4cb88567,1.0
23172_4ab01e83,23213_3df3cb34,1.0
23172_4ab01e83,23451_14c8d09e,1.0
23172_4ab01e83,20849_9821b6fe,1.0
21762_90d34d16,22076_20e8a107,1.0
21762_90d34d16,20701_6dcbc975,1.0
21762_90d34d16,23251_3eb3d2e6,1.0
21762_90d34d16,22081_ab3124af,1.0
21762_90d34d16,22827_f33929ec,1.0
22612_28fe0ac2,21009_907a2a95,1.0
22612_28fe0ac2,23372_4cb88567,1.0
22612_28fe0ac2,23213_3df3cb34,1.0
22612_28fe0ac2,23451_14c8d09e,1.0
22612_28fe0ac2,20849_9821b6fe,1.0
22535_0ba01cc9,21352_d60bc953,1.0
22535_0ba01cc9,22483_f4e4b62a,0.7999999999999999
22535_0ba01cc9,22787_49022c32,0.7999999999999999
22535_0ba01cc9,23123_f35404c4,0.7999999999999999
22535_0ba01cc9,22430_c6f08b03,0.7999999999999999
21715_53df62c9,22062_2d6b3b72,1.0
21715_53df62c9,23152_6f2706c9,1.0
21715_53df62c9,21185_ac5324ba,1.0
21715_53df62c9,22681_124bf3a9,1.0
21715_53df62c9,23354_8182b4eb,1.0
22283_36ba29c9,21448_5646a1b6,1.0
22283_36ba29c9,22367_b4a67e61,1.0
22283_36ba29c9,21825_ce32b0a0,1.0
22283_36ba29c9,22136_a539c50b,1.0
22283_36ba29c9,21384_b9774b93,1.0
20620_8a5226b4,22421_19401bdd,1.0
20620_8a5226b4,20737_5249e274,1.0
20620_8a5226b4,20799_213bf924,1.0
20620_8a5226b4,21174_861bd902,1.0
20620_8a5226b4,23101_6aec02ee,1.0
20329_414757bb,20239_49b65a55,1.0
20329_414757bb,20215_e2eb3082,1.0
20329_414757bb,20281_a29f9a18,1.0
20329_414757bb,20628_e0551f7c,1.0
20329_414757bb,20163_3742f394,1.0
22377_d490f505,21614_5d6afa62,1.0
22377_d490f505,23215_08a54de0,1.0
22377_d490f505,23103_66470b7e,1.0
22377_d490f505,23439_18900af2,1.0
22377_d490f505,22053_de30641b,1.0
22492_047b125b,22581_406c16c4,1.0
22492_047b125b,23123_f35404c4,1.0
22492_047b125b,21741_c6faf98e,1.0
22492_047b125b,23282_a1b17daa,1.0
22492_047b125b,23162_7e2f3d77,1.0
22402_a62e84b4,22076_20e8a107,1.0
22402_a62e84b4,20701_6dcbc975,1.0
22402_a62e84b4,23251_3eb3d2e6,1.0
22402_a62e84b4,22081_ab3124af,1.0
22402_a62e84b4,22827_f33929ec,1.0
20287_072b5bf6,21700_28d193ac,0.7999999999999999
20287_072b5bf6,21580_b8b2571b,0.7999999999999999
20287_072b5bf6,22827_f33929ec,0.7999999999999999
20287_072b5bf6,21809_8bd6b10e,0.7999999999999999
20287_072b5bf6,22076_20e8a107,0.7999999999999999
20810_f6674f2d,20802_802b7d69,1.0
20810_f6674f2d,23239_ba13cf5e,0.7999999999999999
20810_f6674f2d,20705_ac2a0325,0.7999999999999999
20810_f6674f2d,20958_94222947,0.7999999999999999
20810_f6674f2d,21761_fdb5f86d,0.7999999999999999
22049_4da0d894,22057_4947db57,1.0
22049_4da0d894,22312_3f366a4a,1.0
22049_4da0d894,20682_e208cc63,1.0
22049_4da0d894,21037_62248d34,1.0
22049_4da0d894,22678_ff42f120,1.0
20758_cdccf572,21448_5646a1b6,1.0
20758_cdccf572,22367_b4a67e61,1.0
20758_cdccf572,22283_36ba29c9,1.0
20758_cdccf572,22136_a539c50b,1.0
20758_cdccf572,21384_b9774b93,1.0
22681_124bf3a9,22078_1758e9fc,1.0
22681_124bf3a9,23152_6f2706c9,1.0
22681_124bf3a9,23354_8182b4eb,1.0
22681_124bf3a9,21185_ac5324ba,1.0
22681_124bf3a9,20817_ef63b1a7,1.0
21690_5d1f3475,21051_5d118b91,1.0
21690_5d1f3475,20841_1620ae7d,1.0
21690_5d1f3475,23103_66470b7e,1.0
21690_5d1f3475,23439_18900af2,1.0
21690_5d1f3475,22053_de30641b,1.0
20546_87dbd755,23273_8f301ce3,0.7999999999999999
20546_87dbd755,21492_8bd34fc1,0.7999999999999999
20546_87dbd755,22125_e3a4cad4,0.7999999999999999
20546_87dbd755,22415_658c81dd,0.7999999999999999
20546_87dbd755,21722_68aeba65,0.7999999999999999
22092_897b0ffa,22011_0832eefe,1.0
22092_897b0ffa,22778_7d85debd,1.0
22092_897b0ffa,21923_41fa6eda,1.0
22092_897b0ffa,22040_6461a147,1.0
22092_897b0ffa,20278_d442e77d,0.7999999999999999
20991_6795af4f,22421_19401bdd,0.7999999999999999
20991_6795af4f,20697_d3e106b4,0.7999999999999999
20991_6795af4f,22419_dfeb5d33,0.7999999999999999
20991_6795af4f,22428_c1ffa51a,0.7999999999999999
20991_6795af4f,23217_7c6062e3,0.7999999999999999
23049_207a41f0,21202_e452c491,0.7999999999999999
23049_207a41f0,20278_d442e77d,0.7999999999999999
23049_207a41f0,22586_ff3651b2,0.7999999999999999
23049_207a41f0,23172_4ab01e83,0.7999999999999999
23049_207a41f0,22729_232da678,0.7999999999999999
22533_e7298b05,22581_406c16c4,1.0
22533_e7298b05,23123_f35404c4,1.0
22533_e7298b05,21741_c6faf98e,1.0
22533_e7298b05,23282_a1b17daa,1.0
22533_e7298b05,23162_7e2f3d77,1.0
22638_37f9fe91,22057_4947db57,1.0
22638_37f9fe91,22312_3f366a4a,1.0
22638_37f9fe91,20682_e208cc63,1.0
22638_37f9fe91,21037_62248d34,1.0
22638_37f9fe91,22678_ff42f120,1.0
21617_ddd3657b,21051_5d118b91,1.0
21617_ddd3657b,20841_1620ae7d,1.0
21617_ddd3657b,23103_66470b7e,1.0
21617_ddd3657b,23439_18900af2,1.0
21617_ddd3657b,22053_de30641b,1.0
21858_f1409ea2,21009_907a2a95,1.0
21858_f1409ea2,23372_4cb88567,1.0
21858_f1409ea2,23213_3df3cb34,1.0
21858_f1409ea2,23451_14c8d09e,1.0
21858_f1409ea2,20849_9821b6fe,1.0
21028_d4d30a2e,23026_e6f08109,0.7999999999999999
21028_d4d30a2e,22334_677d00e0,0.7999999999999999
21028_d4d30a2e,21621_711e1918,0.7999999999999999
21028_d4d30a2e,22778_7d85debd,0.7999999999999999
21028_d4d30a2e,20892_b1f89c8d,0.7999999999999999
21541_abc67be6,21202_e452c491,0.7999999999999999
21541_abc67be6,20278_d442e77d,0.7999999999999999
21541_abc67be6,22586_ff3651b2,0.7999999999999999
21541_abc67be6,23172_4ab01e83,0.7999999999999999
21541_abc67be6,22729_232da678,0.7999999999999999
22826_199df203,21009_907a2a95,1.0
22826_199df203,23372_4cb88567,1.0
22826_199df203,23213_3df3cb34,1.0
22826_199df203,23451_14c8d09e,1.0
22826_199df203,20849_9821b6fe,1.0
22227_aca28ff2,23369_447545f6,1.0
22227_aca28ff2,23343_f000bdae,1.0
22227_aca28ff2,22746_920025a0,1.0
22227_aca28ff2,21615_f2ecc6e8,1.0
22227_aca28ff2,21599_80057f94,1.0
22902_83870421,21051_5d118b91,1.0
22902_83870421,20841_1620ae7d,1.0
22902_83870421,23103_66470b7e,1.0
22902_83870421,23439_18900af2,1.0
22902_83870421,22053_de30641b,1.0
21665_2e14b6ff,21448_5646a1b6,1.0
21665_2e14b6ff,20758_cdccf572,1.0
21665_2e14b6ff,21825_ce32b0a0,1.0
21665_2e14b6ff,22283_36ba29c9,1.0
21665_2e14b6ff,22136_a539c50b,1.0
20813_726b2714,21051_5d118b91,1.0
20813_726b2714,20841_1620ae7d,1.0
20813_726b2714,23103_66470b7e,1.0
20813_726b2714,23439_18900af2,1.0
20813_726b2714,22053_de30641b,1.0
20429_4c909f3f,20479_77930584,1.0
20429_4c909f3f,20478_c02790cb,1.0
20429_4c909f3f,20332_0c2a24aa,1.0
20429_4c909f3f,20376_eefa9511,1.0
20429_4c909f3f,20466_4b3e5186,1.0
23373_f5dac851,21202_e452c491,0.7999999999999999
23373_f5dac851,20278_d442e77d,0.7999999999999999
23373_f5dac851,22586_ff3651b2,0.7999999999999999
23373_f5dac851,23172_4ab01e83,0.7999999999999999
23373_f5dac851,22729_232da678,0.7999999999999999
21794_4d137e7d,21009_907a2a95,1.0
21794_4d137e7d,23372_4cb88567,1.0
21794_4d137e7d,23213_3df3cb34,1.0
21794_4d137e7d,23451_14c8d09e,1.0
21794_4d137e7d,20849_9821b6fe,1.0
22065_0d414124,22717_08784417,1.0
22065_0d414124,22211_b1ee53f0,1.0
22065_0d414124,22125_e3a4cad4,1.0
22065_0d414124,22028_776fbf0d,1.0
22065_0d414124,21722_68aeba65,1.0
22224_1e749c32,22681_124bf3a9,1.0
22224_1e749c32,21695_1f33863f,1.0
22224_1e749c32,21048_75cc125c,1.0
22224_1e749c32,21185_ac5324ba,1.0
22224_1e749c32,23354_8182b4eb,1.0
22047_5a090f16,21448_5646a1b6,0.7999999999999999
22047_5a090f16,22508_6bb410af,0.7999999999999999
22047_5a090f16,20807_88c198d5,0.7999999999999999
22047_5a090f16,21825_ce32b0a0,0.7999999999999999
22047_5a090f16,22136_a539c50b,0.7999999999999999
20952_b8a54213,21582_a3d32115,0.7999999999999999
20952_b8a54213,21244_24c3ce72,0.7999999999999999
20952_b8a54213,22413_901f5867,0.7999999999999999
20952_b8a54213,21352_d60bc953,0.7999999999999999
20952_b8a54213,22787_49022c32,0.7999999999999999
21490_d07ff9f8,23102_211ad1db,0.7999999999999999
21490_d07ff9f8,21037_62248d34,0.7999999999999999
21490_d07ff9f8,23127_38d73061,0.7999999999999999
21490_d07ff9f8,22983_0ab3faaf,0.7999999999999999
21490_d07ff9f8,22399_97987ada,0.7999999999999999
23041_8d3ea25c,21009_907a2a95,1.0
23041_8d3ea25c,23372_4cb88567,1.0
23041_8d3ea25c,23213_3df3cb34,1.0
23041_8d3ea25c,23451_14c8d09e,1.0
23041_8d3ea25c,20849_9821b6fe,1.0
22241_535ad84b,21448_5646a1b6,1.0
22241_535ad84b,20758_cdccf572,1.0
22241_535ad84b,21825_ce32b0a0,1.0
22241_535ad84b,22283_36ba29c9,1.0
22241_535ad84b,22136_a539c50b,1.0
23022_86e6a8a0,21051_5d118b91,1.0
23022_86e6a8a0,20841_1620ae7d,1.0
23022_86e6a8a0,23103_66470b7e,1.0
23022_86e6a8a0,23439_18900af2,1.0
23022_86e6a8a0,22053_de30641b,1.0
23053_139f2009,22076_20e8a107,1.0
23053_139f2009,20701_6dcbc975,1.0
23053_139f2009,23251_3eb3d2e6,1.0
23053_139f2009,22081_ab3124af,1.0
23053_139f2009,22827_f33929ec,1.0
23037_d0df320c,22057_4947db57,1.0
23037_d0df320c,22312_3f366a4a,1.0
23037_d0df320c,20682_e208cc63,1.0
23037_d0df320c,21037_62248d34,1.0
23037_d0df320c,22678_ff42f120,1.0
22416_4cd31921,22421_19401bdd,1.0
22416_4cd31921,20737_5249e274,1.0
22416_4cd31921,20799_213bf924,1.0
22416_4cd31921,21174_861bd902,1.0
